player,day,mean,variance,skill
o0,0,-412.3893835041314,362.2133348910379,-400
o1,0,-351.3244470805844,301.45222016138445,-360
o2,0,-340.2771966225398,285.4416723959526,-320
o3,0,-305.79580703616415,260.5355461744704,-280
o4,0,-233.83367230827682,230.6137231963466,-240
o5,0,-200.5590988255762,217.9938742397163,-200
o6,0,-164.101566990881,207.57077019481687,-160
o7,0,-121.92286602442228,198.53274178647308,-120
o8,0,-79.4822679776391,191.352804082172,-80
o9,0,-59.13362854656304,186.40937495898447,-40
o10,0,-5.656871315859636,181.66265929929676,0
o11,0,26.752993833881312,185.8986631993086,40
o12,0,95.12301112966605,192.81579318822833,80
o13,0,124.8640234667818,199.05489745250003,120
o14,0,174.1764325795264,208.80685652315674,160
o15,0,216.31171876103934,221.46560671488555,200
o16,0,262.5760518197733,238.8845305036595,240
o17,0,288.7186686053243,254.32497915943603,280
o18,0,318.92432945115473,275.0200882182653,320
o19,0,363.7024990845838,309.93391120954834,360
o20,0,409.8079364081818,357.9123529635108,400
