player,day,mean,variance,skill
o0,0,-408.37916488263886,592.3446148634188,-400
o1,0,-362.30579910358904,511.00966969382216,-360
o2,0,-326.26416255042784,459.66812001655876,-320
o3,0,-287.7519050282446,420.4156917249294,-280
o4,0,-237.89756881729784,384.96397580211084,-240
o5,0,-235.26497716915605,376.29425695730345,-200
o6,0,-179.7541254840026,350.69763829762024,-160
o7,0,-116.92470669850782,332.1795552901149,-120
o8,0,-76.73183979279904,319.902041121617,-80
o9,0,-63.91440184667376,311.79953858651277,-40
o10,0,11.489548906327267,303.84151588284254,0
o11,0,37.30856959336762,310.9817893218346,40
o12,0,71.81835283567031,319.74130588353086,80
o13,0,142.58797942377296,334.55634680790007,120
o14,0,171.2607793888917,347.65853983379054,160
o15,0,253.61834856002963,383.5236999736496,200
o16,0,250.13971427946083,389.94677908720087,240
o17,0,287.97316298848494,419.8917331311496,280
o18,0,295.5520133472954,438.9860040099915,320
o19,0,354.21981243014324,503.2575308027678,360
o20,0,420.9613182232509,610.4468603446899,400
