player,day,mean,variance,skill
o0,0,-409.4674002980916,261.3754243421651,-400
o1,0,-345.98550647211056,215.12367199509387,-360
o2,0,-316.59570602776154,195.67661922938586,-320
o3,0,-270.80292479565253,176.33761483157915,-280
o4,0,-225.10235132405847,161.664318653876,-240
o5,0,-197.49612629842164,153.26859802580577,-200
o6,0,-156.87454392851592,145.11508384590437,-160
o7,0,-134.746280993162,139.78428914151317,-120
o8,0,-86.8508795475628,134.11137088434845,-80
o9,0,-37.916312502316515,130.0150762980476,-40
o10,0,-16.102453542967496,127.15314200652863,0
o11,0,38.542980580696366,130.3525364692777,40
o12,0,75.8873496254087,134.65242470115402,80
o13,0,134.84772007649985,141.15586041990395,120
o14,0,154.0381695993751,146.3948673806099,160
o15,0,208.34972397175807,156.8027870633875,200
o16,0,248.85562856391883,168.21111610265203,240
o17,0,272.60585556513234,178.713249000807,280
o18,0,322.04764262321436,199.02091856338842,320
o19,0,360.3010809379631,222.1633747707689,360
o20,0,406.58426896072496,258.5108923314997,400
