player,day,mean,variance,skill
o0,0,-328.8347825660191,1540.8101187902419,-400
o1,0,-346.89327713714727,1503.3185189612923,-360
o2,0,-353.3938111461086,1466.6675042690963,-320
o3,0,-287.51795860067443,1264.8781634769741,-280
o4,0,-286.1582436686996,1224.8491905564447,-240
o5,0,-194.49465308558774,1071.218795002165,-200
o6,0,-161.6369750411382,1012.1430974433767,-160
o7,0,-113.04369849680496,963.9055002409076,-120
o8,0,-62.32212990753426,924.7037822373072,-80
o9,0,-24.723072900301826,889.9059349063109,-40
o10,0,70.31764159842324,879.6203775718029,0
o11,0,-11.114820930342555,902.1954020202515,40
o12,0,61.7207293313124,921.490167577472,80
o13,0,154.05238221182447,973.3546643359684,120
o14,0,139.66159931207955,987.1837397193898,160
o15,0,212.05694475304105,1065.82910076553,200
o16,0,195.51028813416696,1081.0159142154732,240
o17,0,300.1365054803483,1275.6544338652216,280
o18,0,308.0687658241971,1337.4509068423326,320
o19,0,293.38627339066556,1363.8061361131165,360
o20,0,422.11846861735677,1910.0822399606325,400
