player,day,mean,variance,skill
o0,0,-420.0806856562313,1921.8351420369295,-400
o1,0,-325.6835291488042,1492.3752885230367,-360
o2,0,-396.31932574282257,1673.5407803234518,-320
o3,0,-287.76904894728943,1303.9914789307284,-280
o4,0,-216.47325930812235,1152.8872813561052,-240
o5,0,-203.02121012745081,1108.3972943905246,-200
o6,0,-131.70379560844748,1008.888493079356,-160
o7,0,-86.02427616695324,953.0335850887427,-120
o8,0,-46.58013200186389,914.3886026936559,-80
o9,0,-51.57109208235152,890.6962489305414,-40
o10,0,18.430463500060807,855.4208445081912,0
o11,0,38.3594488369676,871.4037000969842,40
o12,0,57.109515385080776,895.8863390634518,80
o13,0,162.4291307974276,950.0454729425479,120
o14,0,163.9965925757479,970.9869035385345,160
o15,0,229.44773457141065,1066.408676921141,200
o16,0,174.51522302015366,1039.3341121427359,240
o17,0,230.17868412326095,1135.290195098937,280
o18,0,298.8770356605224,1308.7011982944389,320
o19,0,326.4020922378257,1444.5942092468415,360
o20,0,358.0831459876672,1618.0132346348546,400
