player,day,mean,variance,skill
o0,0,-417.0735409796656,227.82838752164176,-400
o1,0,-369.99759085069036,196.21338122163615,-360
o2,0,-333.32403283032244,176.94337686891146,-320
o3,0,-284.49915495887853,159.2045059664957,-280
o4,0,-249.04824485292625,147.77276197593153,-240
o5,0,-211.31673111406673,138.80901703623942,-200
o6,0,-196.10031550330476,133.71996922298965,-160
o7,0,-127.10293507649486,125.39936315589046,-120
o8,0,-68.91710386374213,120.49976520674231,-80
o9,0,-36.01228001311552,116.94771996160658,-40
o10,0,-2.7549381498765113,114.13602942074249,0
o11,0,49.76196248656182,116.72696601058573,40
o12,0,99.89589009542456,120.48475853979302,80
o13,0,136.08548152783743,124.78949080281703,120
o14,0,147.97576270030652,128.57921017782212,160
o15,0,210.96157710094852,137.44253075135336,200
o16,0,237.6573918985479,144.67560217904636,240
o17,0,298.66857414219425,160.31719950167545,280
o18,0,339.0042318580237,177.0917810150284,320
o19,0,353.3545841747552,189.04079047541902,360
o20,0,412.0926879822432,225.5046154737247,400
