player,day,mean,variance,skill
o0,0,-399.7127102159222,599.5229519967712,-400
o1,0,-340.6878093383694,499.2803330920847,-360
o2,0,-304.004527864834,447.2485724722893,-320
o3,0,-292.98968077772696,426.48576905390195,-280
o4,0,-221.29010909170674,375.08065636019376,-240
o5,0,-173.2229729151718,349.1852373537345,-200
o6,0,-156.41913944623494,335.67317022500856,-160
o7,0,-115.9825080311632,319.5875659588578,-120
o8,0,-96.91428266139111,309.22989682292,-80
o9,0,-51.42474840228219,299.4227410958692,-40
o10,0,4.803875725180434,291.77518205216234,0
o11,0,37.36574518389736,299.14325618406474,40
o12,0,65.25561721892963,308.42372457726447,80
o13,0,147.11165196239668,327.5225827082935,120
o14,0,150.3069041237271,335.5927037117472,160
o15,0,196.52446572871256,357.66837851825005,200
o16,0,233.7873004042192,383.510777043759,240
o17,0,259.318903891165,408.3915085853428,280
o18,0,299.8261387294252,448.8696985927069,320
o19,0,379.9331781128185,546.8575703302325,360
o20,0,393.5816190506661,588.3939971984017,400
