player,day,mean,variance,skill
o0,0,-366.52969292445556,808.7357915324471,-400
o1,0,-344.80176434416177,742.7727557452879,-360
o2,0,-258.75692109650936,615.5705387698475,-320
o3,0,-277.90524131700334,609.3385306784878,-280
o4,0,-237.41314835114193,559.2093042421029,-240
o5,0,-189.2907824711296,516.5692774440168,-200
o6,0,-176.69536976657287,500.9731298208491,-160
o7,0,-123.62167087087178,475.2194134580276,-120
o8,0,-117.26393036036237,464.0797220351604,-80
o9,0,-78.45864170390244,450.81299621600465,-40
o10,0,2.4366875257593374,442.7221332524127,0
o11,0,80.64288786562709,464.8098563231753,40
o12,0,58.919374339815214,472.2875180635955,80
o13,0,114.69091650349067,498.42105919658087,120
o14,0,147.86429876092618,520.9993016716779,160
o15,0,165.08290064457918,542.4001856576527,200
o16,0,275.07787510966944,624.2648971321373,240
o17,0,280.4954287885211,646.0691861863904,280
o18,0,320.3963114447251,709.7190534833103,320
o19,0,390.11004954071376,840.7677487951721,360
o20,0,449.49802546632407,1015.8473840249853,400
