player,day,mean,variance,skill
o0,0,-411.2644420494282,900.4438054240406,-400
o1,0,-379.7644958907894,797.5768975517661,-360
o2,0,-328.0941348454718,692.714501034914,-320
o3,0,-271.46216047754814,617.2614421430977,-280
o4,0,-210.752294749203,556.9788367080356,-240
o5,0,-209.95516197851916,540.8628594721533,-200
o6,0,-188.19923748890065,519.9160340280397,-160
o7,0,-108.86765098320663,488.5009480731757,-120
o8,0,-63.82348900950502,474.7996512995401,-80
o9,0,-73.2133960043531,463.78896616264126,-40
o10,0,-41.27677193338446,454.70026480013496,0
o11,0,25.678176592807215,466.31469595552505,40
o12,0,95.47871454311564,485.49669622218,80
o13,0,166.33327110528958,516.3544960854003,120
o14,0,120.71081206055287,516.9508490943648,160
o15,0,199.7042339818277,558.4211483673761,200
o16,0,272.07832070030713,616.9638168925151,240
o17,0,318.466973948934,675.9083184457298,280
o18,0,357.14561732700207,747.4771267344203,320
o19,0,339.08103629605006,752.144973250541,360
o20,0,454.8369115090624,1013.2375466847668,400
