player,day,mean,variance,skill
o0,0,-396.8717949384784,193.59182615128668,-400
o1,0,-374.9021124017419,176.61596726317148,-360
o2,0,-329.024306074298,155.96810574320057,-320
o3,0,-302.88751374958537,144.5168364473407,-280
o4,0,-270.0406321992168,134.52540374895713,-240
o5,0,-215.54270326203945,123.55874135621357,-200
o6,0,-171.6035718707468,116.52027967005574,-160
o7,0,-117.38413106404163,110.6095172727622,-120
o8,0,-66.46093075518904,106.61132469312562,-80
o9,0,-28.754279015203338,103.84538397233338,-40
o10,0,11.197108369215572,101.50949723039977,0
o11,0,30.726527355311674,103.98186142574859,40
o12,0,79.68811371167756,107.02425625196555,80
o13,0,104.3807834153239,110.3340156257782,120
o14,0,178.71214193505537,117.1048289093681,160
o15,0,204.68936668500757,122.16165835407857,200
o16,0,246.1099612864262,130.50803327017704,240
o17,0,287.4729084744326,141.39152305742033,280
o18,0,341.03351038609,159.42433712036134,320
o19,0,386.1666530403916,181.73487859987057,360
o20,0,415.1595238951485,203.27734916032043,400
