player,day,mean,variance,skill
o0,0,-406.9494316043952,229.08982117417474,-400
o1,0,-361.1516492856116,197.1347013759068,-360
o2,0,-331.57583087411183,179.0655498694183,-320
o3,0,-271.46188722758797,156.91955724113464,-280
o4,0,-226.79847617015133,143.95675956543093,-240
o5,0,-218.09414046027862,138.81358263440214,-200
o6,0,-149.0255148314868,127.22400678838456,-160
o7,0,-105.15887907888545,121.05917159981465,-120
o8,0,-69.47300790091289,116.80825724001066,-80
o9,0,-41.60028273543524,113.41398011399302,-40
o10,0,3.8372870518700903,110.21234570277814,0
o11,0,46.76992618204048,112.79203383611942,40
o12,0,83.30074499013628,116.17290893497182,80
o13,0,117.9019431867944,120.23797857520144,120
o14,0,153.8824250443273,125.7478582133137,160
o15,0,204.79200098763414,134.54726529089572,200
o16,0,210.3084425231208,138.87716061161862,240
o17,0,267.0362599735606,153.28500157410852,280
o18,0,327.1518591149221,175.55540923193948,320
o19,0,359.5793904106242,195.24716221288492,360
o20,0,384.78028993067903,216.12630204788402,400
