player,day,mean,variance,skill
o0,0,-409.5505487963104,178.59989940248266,-400
o1,0,-366.78503587592564,156.17470661851368,-360
o2,0,-344.53652568184714,144.68964851269368,-320
o3,0,-301.4292108333063,130.51649104640552,-280
o4,0,-255.91629920530536,119.61653305987217,-240
o5,0,-221.5334042281241,112.3751862690149,-200
o6,0,-171.42582095288844,105.59216237199631,-160
o7,0,-109.52256664502823,100.16941506640322,-120
o8,0,-88.76877929519897,97.03650662065859,-80
o9,0,-34.27520034316249,93.77631341286823,-40
o10,0,4.778976849720675,91.41557438105595,0
o11,0,54.50888655347761,93.57328356532233,40
o12,0,91.79965881520201,96.27426451359007,80
o13,0,120.96446950666272,99.17158728169122,120
o14,0,168.7967846762779,103.74539513979701,160
o15,0,197.74753934948703,108.39709469125322,200
o16,0,258.9263864574047,118.00497412736102,240
o17,0,299.3885811630378,128.21044060970146,280
o18,0,314.91342458020944,135.8976598301229,320
o19,0,366.4005049172521,155.01784245380776,360
o20,0,407.3818983033558,177.9201886502137,400
