player,day,mean,variance,skill
o0,0,-399.164570096248,352.39038939156023,-400
o1,0,-359.42230403340267,307.6621864161438,-360
o2,0,-325.42443610883026,276.62596593465673,-320
o3,0,-259.4582155209373,242.61179949611778,-280
o4,0,-240.42578862185334,229.6262686467872,-240
o5,0,-191.7612845478427,213.2254063325838,-200
o6,0,-176.06415574510237,205.62133553415384,-160
o7,0,-134.9940306450875,196.28171303619283,-120
o8,0,-91.2691600047025,189.2015916152212,-80
o9,0,-57.39884211890376,184.57210224035094,-40
o10,0,11.765031772835549,180.39953446173612,0
o11,0,39.15834712396987,185.19303116287276,40
o12,0,69.0404864754384,190.83634891052822,80
o13,0,139.93528084794877,200.92792242961303,120
o14,0,147.00259102403186,207.34699169142615,160
o15,0,197.52064193503412,220.28071780847304,200
o16,0,247.75525317505947,237.99331525051187,240
o17,0,293.67435157175714,259.53389958978994,280
o18,0,341.1214456854241,289.3209439847928,320
o19,0,399.5324795416591,339.21160180943707,360
o20,0,397.13448699643504,349.6000687607303,400
