player,day,mean,variance,skill
o0,0,-385.50943003591243,346.1736781632684,-400
o1,0,-379.8832854698066,328.75405563499606,-360
o2,0,-332.46385496861876,286.79281735267386,-320
o3,0,-287.55107173176617,256.90809832751654,-280
o4,0,-224.8428985602289,229.60500617001782,-240
o5,0,-200.01621352510327,218.2441600679694,-200
o6,0,-154.15876215587292,204.24585341936606,-160
o7,0,-111.02390173889545,194.52161099220066,-120
o8,0,-75.99516297784001,187.08886905817187,-80
o9,0,-33.183558407903874,180.80974951799038,-40
o10,0,1.1246246651929117,176.24341587511313,0
o11,0,56.38965416906488,180.95504684763335,40
o12,0,83.36329710630301,185.689157636263,80
o13,0,115.77119080903707,191.96163603785004,120
o14,0,145.8558575254735,199.6062614772049,160
o15,0,214.66148315365086,216.8671021899381,200
o16,0,207.3872249471738,221.55175000066035,240
o17,0,279.1115766095365,249.41168176172144,280
o18,0,305.41943602440784,269.5252895789407,320
o19,0,348.865748369598,304.5094443426684,360
o20,0,401.8305532743944,361.4569257421588,400
