player,day,mean,variance,skill
o0,0,-405.06802369905967,198.28882162408937,-400
o1,0,-342.6262017726978,165.0226952011716,-360
o2,0,-318.55362650245405,152.32527944144246,-320
o3,0,-281.7447344568236,139.1977649485057,-280
o4,0,-244.54500814419598,129.06493009799948,-240
o5,0,-222.65310823943008,122.74906712745255,-200
o6,0,-160.74853717090832,114.00346439741324,-160
o7,0,-138.59985650755834,110.03848366946585,-120
o8,0,-67.94658124248001,104.96465748537449,-80
o9,0,-53.83805269991958,102.56554291002807,-40
o10,0,5.7060593362988765,100.2843040239274,0
o11,0,39.35165430414269,102.81755817187019,40
o12,0,86.28601411736436,106.46854633816422,80
o13,0,122.51879464884175,110.48037830735719,120
o14,0,168.72427355575357,116.11437570759406,160
o15,0,197.58411130013386,121.69102777062238,200
o16,0,241.54777177436532,130.1400208981893,240
o17,0,286.09804010266066,141.87836278283172,280
o18,0,315.3860825589048,152.98937344996878,320
o19,0,381.1319031304312,180.96663732059034,360
o20,0,428.1974291129604,211.6569968838472,400
