player,day,mean,variance,skill
o0,0,-393.8738522817387,215.42322017849816,-400
o1,0,-369.58673259292124,195.32988247938798,-360
o2,0,-317.5675377845882,170.3550713022409,-320
o3,0,-285.26902030127985,156.5560344964831,-280
o4,0,-250.23014335928718,145.7435693127438,-240
o5,0,-206.08015457266518,135.7315937512642,-200
o6,0,-179.12332893470227,129.90980198691457,-160
o7,0,-123.24446170959918,123.29293125102846,-120
o8,0,-81.03426638082578,119.3059005116293,-80
o9,0,-58.0188448112236,116.51752489988608,-40
o10,0,3.349591251976496,114.10898185671955,0
o11,0,36.269887158463156,117.27077821019756,40
o12,0,83.1636756471332,121.18516852775575,80
o13,0,108.88908219771166,125.32156912528325,120
o14,0,180.59056405317497,133.44702144045007,160
o15,0,198.62270803830495,138.6463968394476,200
o16,0,256.12634144323204,150.5406095849812,240
o17,0,293.19873539121403,162.12979623962036,280
o18,0,345.66025317829826,182.2120168201351,320
o19,0,385.3077927608188,204.43107525167633,360
o20,0,429.18587499455964,235.81271960034792,400
