player,day,mean,variance
2,1,13.38193487097189,71.87186379796431
2,3,13.167943167994943,30279.016662336355
1,1,-13.381934870971921,71.87186379796431
1,3,-13.167943167994974,30279.016662336355
3,4,-37.45946600822312,35.97151290980288
3,5,-37.43722217734617,28001.80853768128
4,4,172.78213745419808,35.97580249092225
4,5,172.83296291032644,40261.04835279724
5,5,-127.99685954571447,45236.716420291305
23,1490,-119.64729524940307,8518.721569942481
23,1605,-129.01659592536947,6566.845002341884
23,1723,-122.96120136538931,6529.6610486133795
23,1809,-116.61903614607527,6178.5897403389035
23,1853,-117.85986226620265,6189.376937721569
23,1980,-126.60917133977456,6618.943912227402
23,2106,-119.34940011497135,6476.669448421411
23,2169,-115.12938820978276,5875.137823009141
23,2190,-108.39146321132648,5764.165910360876
23,2225,-99.29153242716333,5571.354403710333
23,2288,-96.82326829558237,5529.8105261454875
23,2310,-101.52731036941857,5568.040966025657
23,2409,-113.95027612144435,5372.095882411412
23,2442,-118.47862107762026,5380.583231844691
23,2454,-119.96795263862556,5360.497417686707
23,2498,-116.10979495228685,5853.733862190928
23,2526,-117.83511814173737,6143.988216974561
23,2726,-117.43298194695507,6696.526265536113
23,2775,-116.62869241318676,6920.626993243322
23,2834,-115.24036916500954,7697.458463551986
23,2862,-108.37401720507087,8223.023918048997
18,1490,-46.778094142398515,3873.870092797487
18,1510,-47.469131494654135,3681.902964580564
18,1512,-47.70685175000934,3667.4329655321994
18,1589,-68.07316300487227,3007.6532117170404
18,1605,-67.4628033526595,2923.485439463383
18,1644,-65.11535773100421,2957.427196424402
18,1707,-36.838690568297345,2851.03888227826
18,1721,-29.08831261339099,2808.4568233263694
18,1748,-21.502330459979284,2695.485843418874
18,1770,-17.684578534269676,2588.9010503101645
18,1826,-16.381763320108465,2722.7466371464516
18,1853,-14.05986427806669,2764.6291605271645
18,1883,-14.390286129747059,2773.5479019318577
18,1924,-5.421530134292238,2759.8605506082645
18,1980,14.857814507797388,2751.7370135646847
18,2043,27.193893770963015,2678.90338803779
18,2099,16.256578821810233,2529.760591323278
18,2106,14.469560539923842,2479.517810602452
18,2112,11.88032113111063,2497.723449865772
18,2162,-5.910334030734154,2553.324584066893
18,2169,-7.762936094160287,2546.809904000044
18,2190,-5.689001013002923,2613.5293342018867
18,2225,-9.527074629459554,2589.0185586757602
18,2288,-12.488259404105468,2572.621401893343
18,2310,-12.379581872354326,2569.0462191951015
18,2351,-9.58534332152474,2460.173756393099
18,2379,-5.393076518509082,2277.93719961164
18,2442,-4.871129379873527,2196.232895696392
18,2449,-5.579508187948958,2276.9018513809915
18,2498,-6.6377682661396165,2646.214560802759
18,2512,-8.697638130350558,2764.6079820013897
18,2526,-12.347018501746529,2900.1908224009608
18,2596,-12.74992164289664,3591.3592733727437
18,2611,-16.990051007640353,3683.389872654724
18,2722,-52.89286528386723,4521.3748797887665
18,2775,-59.006049385897285,4729.747954842866
18,2813,-61.49083282774225,4967.227116898294
18,2834,-62.14335057882114,5142.907455420908
18,2862,-56.722660770964325,5882.4397322094765
21,1490,107.8047465497804,10247.497545369275
21,1589,115.36882974077636,7760.105924376125
