player,day,mean,variance
2,1,-4.9688679530492195,31.974542496016333
2,3,-5.062263734869166,30141.757923332592
1,1,4.968867953049155,31.974542496016333
1,3,5.062263734869102,30141.757923332592
3,4,-32.02394130566526,15.994204440498063
3,5,-32.00953410286466,27724.234804870757
4,4,175.36932399810138,15.995088484577307
4,5,175.3893574938607,40227.46965166587
5,5,-136.53875856358798,45367.029351478544
23,1490,-120.76734671803179,6203.687097593568
23,1605,-124.0776017315798,5133.721157588221
23,1723,-123.33483708272863,4786.764459006549
23,1809,-122.14776685163106,4525.49117744232
23,1853,-123.37766050369578,4464.335195276312
23,1980,-129.2784086764277,4440.005402972614
23,2106,-126.57415130265387,4292.032870824263
23,2169,-124.86329097076546,4063.2509355376
23,2190,-122.02562275730074,4016.7938965366848
23,2225,-118.15898358038707,3938.02172224692
23,2288,-117.83999200315348,3922.9999129483376
23,2310,-120.00344983093844,3941.609559926004
23,2409,-126.14970707166117,3931.442391607282
23,2442,-128.21780715788012,3964.723177374979
23,2454,-128.87736610549342,3972.038362414193
23,2498,-127.73988979297475,4203.509843174108
23,2526,-128.68768367197308,4351.7809685820785
23,2726,-129.36998205931613,5034.465512484556
23,2775,-129.60479458414264,5277.441193731924
23,2834,-129.45468983386624,5750.696483126696
23,2862,-126.68213742785406,6040.361905121155
18,1490,-15.142831498272853,2844.6272368553264
18,1510,-15.733617210915021,2708.2174999631216
18,1512,-15.87024091357169,2696.3528409376754
18,1589,-26.509046905182355,2231.1456348386296
18,1605,-26.505858162797434,2167.0579197600932
18,1644,-26.01690495953486,2101.4722706231896
18,1707,-15.030608742525517,1972.3801052313331
18,1721,-11.892987250157287,1941.9339409596887
18,1748,-8.68566203238374,1881.5551152868006
18,1770,-6.975321749613066,1831.7773145565038
18,1826,-6.224830407568805,1853.137339289537
18,1853,-5.171830367397554,1861.4305266802394
18,1883,-5.469163113168009,1857.82385382568
18,1924,-2.086902932542859,1835.9643517967463
18,1980,6.730431485455705,1816.0547534629652
18,2043,12.356267943633323,1778.159811240458
18,2099,7.267865599956466,1713.119955278689
18,2106,6.450287072654778,1695.563573128183
18,2112,5.343184463302737,1699.5575339754257
18,2162,-2.8739202992061372,1708.1858332711379
18,2169,-3.738960256746929,1705.0895530934038
18,2190,-2.7559448457008835,1723.5967805662217
18,2225,-4.2989061653369145,1713.5681140343315
18,2288,-5.048949589124555,1706.3434702882064
18,2310,-4.782883914336207,1704.954898612329
18,2351,-3.0324174072599837,1670.1344306226003
18,2379,-1.2550219895446286,1612.8398901324836
18,2442,-3.0878665135222714,1617.3690957763545
18,2449,-3.6705591832723883,1652.7210081959388
18,2498,-6.573583619976956,1860.0512626717905
18,2512,-8.184212364377926,1929.8438674730792
18,2526,-10.525900929055265,2006.4866330690331
18,2596,-15.074820304682934,2396.1946297863597
18,2611,-17.824482310154856,2465.3646559657136
18,2722,-40.879350216583134,3019.694932878471
18,2775,-46.55665383994239,3242.708311612757
18,2813,-49.60073527341087,3437.1522358065436
18,2834,-50.79805268471415,3569.3311432362057
18,2862,-48.38567388057231,3937.4991546551405
21,1490,131.33446211101315,6906.88357251797
21,1589,135.43754532738168,5659.800653342488
21,1605,135.00023098726163,5493.219666960948
21,1826,140.47518627083366,4121.384299176892
21,1853,139.66718730707265,3907.9339945803845
21,1883,139.00974703708883,3697.245442103014
21,1924,139.04570327965087,3532.4025791079257
21,2036,146.66862087862228,3121.932006548173
21,2043,147.41253331715757,3086.96242852511
21,2106,154.5344890134902,2855.8338191585913
21,2112,156.31150374178125,2848.2715581308294
21,2169,173.1554014116713,2816.469672916972
21,2190,177.95989076701426,2780.5334265968163
21,2225,184.81112025011305,2699.9319758454253
21,2247,188.03856614314677,2664.4242724563373
21,2288,194.65819051418458,2687.840183652557
21,2310,199.6110705706757,2708.0601744566056
21,2351,206.65504904776193,2738.49569398615
21,2379,208.96445809055928,2765.993386347322
21,2409,212.34939083132784,2774.81124950926
21,2442,213.82533465923188,2822.2050815384873
21,2498,218.69347661159142,3026.0813502611086
21,2512,218.83374951669887,3075.9531358947966
21,2565,216.53536166796084,3280.6385516881255
21,2611,216.61482621246148,3462.634455581485
21,2722,229.19962322233874,4138.942011900089
21,2834,232.06116078911688,4837.257931442745
21,2862,233.6908333868691,5145.11642237002
6,1490,550.3698125139057,5510.4628020216605
6,1510,552.4975173320232,5256.529152995463
6,1512,552.6908186256926,5238.368473416523
6,1605,555.6449722286129,4566.133453932089
6,1644,551.9134918676616,4511.958703858776
6,1770,546.2061937578895,4193.51965602672
6,1826,547.3183771049619,4097.7687433590945
6,1883,546.349901853368,3961.1390659467856
6,1924,544.1444211129375,3972.224127003991
6,1980,540.9904742998106,3906.414647391887
6,2043,537.1975703140432,3918.9694834783945
6,2106,538.5252370073162,3831.8980481239446
6,2112,539.0878775449103,3821.3455439180602
6,2169,545.6331374494749,3790.9174869694284
6,2183,547.3420966338343,3799.687018507858
6,2190,547.8123311540012,3814.795974566279
6,2225,549.0451142117162,3905.0015273852523
6,2247,549.153416490424,3966.218354546762
6,2310,548.1501916220883,4315.200269958778
6,2351,546.7400672014082,4519.346811581299
6,2379,544.9173722774857,4673.047710706472
6,2409,545.4276448612661,4831.146874003074
6,2442,542.5747229149839,5117.1317422113625
6,2512,546.6744853817436,5804.025344586212
6,2611,549.4611768650377,6835.1011172745475
27,1490,28.459178590222816,3686.656960277017
27,1510,29.907066283812476,3452.0620175235704
27,1512,30.275622477209613,3434.931566611102
27,1589,41.73398990376508,2811.6999776287075
27,1601,42.67432296125772,2715.031631077297
27,1605,43.151310464278055,2685.400746032888
27,1644,59.40077818374558,2523.722362668201
27,1707,86.3971805397117,2327.8908563505593
27,1721,91.14330443907436,2319.7050501345775
27,1748,99.15781279628276,2318.948583625459
27,1770,107.31161448930371,2326.184524786594
27,1826,132.0303713685311,2358.586800960143
27,1853,142.3189167861642,2343.195655530531
27,1883,153.84368349463475,2319.730882537775
27,1916,166.5205796032044,2335.5177502011347
27,1924,169.65002303448398,2346.76979942554
27,1980,187.5650922543194,2418.621984303394
27,2043,206.10669886410244,2333.7198352689165
27,2099,226.2725535822302,2277.141808929907
27,2106,228.4246419489371,2270.1905321227264
27,2112,230.65559338137996,2267.773471335377
27,2162,253.13194869178022,2248.5100190273392
27,2169,255.9830396230708,2244.844713614574
27,2190,264.5764672342053,2245.580586111786
27,2225,276.9187115916869,2224.9948640993734
27,2241,282.12529214180313,2227.741159045258
27,2247,284.1694400290331,2232.8286119617405
27,2288,294.4231569185531,2331.1640810133636
27,2310,297.02782756009685,2396.62981382832
27,2351,302.0704555584545,2498.018213774683
27,2379,305.5658848533224,2572.142301917333
27,2389,306.66039029019953,2593.1404981764595
27,2409,309.3527479602028,2653.6022390704684
27,2442,310.60325745054973,2795.3645129757692
27,2449,311.2117143796056,2827.5980792218274
27,2512,316.20685017370516,3155.3949629485573
27,2565,319.9498684471802,3441.680612878635
27,2722,334.8441030825708,4219.838652491024
27,2726,335.3315783751307,4243.696611115401
27,2728,335.59700665528095,4261.33333293096
27,2834,333.0961306643947,5460.745011419991
27,2862,334.42866413226676,5782.411650625597
15,1490,160.00021509184788,3184.179437463801
15,1510,156.6443044547383,2999.4341200345734
15,1512,156.196215890202,2984.4909154493002
15,1589,140.50090811078013,2440.2851393458964
15,1605,138.0415579170093,2364.4259067210855
15,1644,133.82645240822262,2283.0946001821
15,1707,126.64888627431016,2110.2662915218993
15,1721,126.48396964459182,2098.484310250537
15,1748,126.49714237838808,2088.16193250341
15,1770,123.9714799170337,2084.548449655772
15,1826,113.32963853871352,2108.0419301807265
15,1883,108.63057905079592,2084.576480616991
15,1924,102.48975214558456,2054.43724184393
15,1980,96.50289972686303,1929.7998410316327
15,2043,96.35471069505054,1720.1806808736912
15,2099,95.81985910607246,1648.457419497148
15,2106,95.77355804178178,1632.437391441406
15,2112,96.50925212674765,1632.6299985475837
15,2169,96.46598860034668,1567.5690361265524
15,2190,95.31301358904318,1543.6424131760114
15,2225,92.451005928029,1447.7579984758486
15,2247,97.49240587310679,1499.8865824674767
15,2288,106.95405357088801,1580.322302108138
15,2310,104.88259029788432,1673.973209381546
15,2351,97.95482346874944,1796.348952583548
15,2379,89.94000298409497,1853.57094938274
15,2442,93.55862400315752,2133.6638086872736
15,2498,91.78902815505633,2451.686224149772
15,2512,92.53888467245608,2524.080250567988
15,2526,93.56096781000076,2606.072566235238
15,2596,101.65494977518617,3036.9658942667966
15,2611,105.16426909573926,3127.4117633181604
15,2722,126.27756271001013,3946.699902064363
15,2813,139.05396003187786,4716.5094570250385
15,2834,141.9750022269166,4946.688079854139
15,2862,145.1879257181518,5273.580429188011
20,1490,139.41556023241222,4339.855594962973
20,1510,140.38710110938442,4135.01830337039
20,1512,140.44636615504282,4119.734591040534
20,1553,145.00026089682146,3884.290732537887
20,1601,150.61838992588656,3679.874631577775
20,1605,151.03603417076937,3665.4611945950896
20,1721,168.82514795977602,3627.8280700278174
20,1770,174.5402628345108,3601.972728204799
20,1883,200.34136345447132,3496.1379746617067
20,1916,206.76813482556815,3532.1078262030155
20,2036,221.40112218977424,3711.730427568585
20,2106,231.58634446755732,3715.896466404718
20,2112,231.91137779903758,3719.024944474172
20,2190,227.59892923658452,3884.644997189871
20,2225,226.18589317086733,3913.793367299541
20,2310,219.1754347839519,3906.468359192282
20,2351,214.69242082745012,3958.189517545932
20,2379,211.7937802418346,4060.84207178008
20,2389,210.36821806928515,4102.36796485848
20,2442,208.87997925363058,4436.711105285741
20,2715,220.23692411480033,5316.831904802202
20,2722,220.61253180051352,5358.842788602389
20,2728,220.4711200735458,5426.777199230433
20,2834,216.3284745795009,6953.144904307586
7,1490,318.14368230904915,3781.250728984049
7,1510,321.3852625062957,3553.506823838776
7,1512,321.63474802660846,3535.348500807995
7,1553,324.8520470184982,3221.08191597376
7,1589,325.01510829195297,2961.4616887661646
7,1605,324.3550819529339,2850.761117264678
7,1609,323.93454322972326,2838.3746465919066
7,1644,319.8629394240381,2744.328989713853
7,1707,310.77948458595836,2555.451519830414
7,1721,308.86894126155636,2512.295201582049
7,1748,310.6007189042493,2445.2924107883396
7,1770,311.3731429452622,2400.934221192982
7,1826,305.3675195678779,2275.1936196945
7,1853,309.1058654632578,2215.2506044318447
7,1883,311.82889189595227,2152.726824525349
7,1924,314.0503564414834,2094.8582258834317
7,1980,320.40657760961665,2029.2981057973993
7,2043,330.8902781358092,1979.6501442279493
7,2099,339.6439715254293,1843.070395538133
7,2106,341.4007147092957,1820.5775068328946
7,2112,342.7185063282736,1827.4925288856493
7,2162,352.12218798963926,1857.978324770139
7,2169,353.1691697793631,1859.2563792199367
7,2183,355.07072550097644,1871.9580377351751
7,2225,357.7091397095787,1884.5120475388815
7,2241,358.4657764618407,1902.0187404294645
7,2247,358.3562862723828,1910.4301568967353
7,2288,357.40203489745096,1998.4812047275775
7,2310,359.6985681929778,2021.4851550810222
7,2351,366.0398962786602,2065.065507088205
7,2379,369.6862337965376,2068.2317863145436
7,2389,369.998508157197,2075.602539416851
7,2409,369.8003472157104,2112.5807847790943
7,2442,370.03460629006275,2178.399830911702
7,2449,370.14064443661454,2210.800217184449
7,2498,376.0767499569712,2428.057275430522
7,2565,384.8709784738337,2618.1662801620455
7,2596,388.36824896932256,2693.188400304275
7,2611,390.49707076120177,2735.694659134518
7,2722,401.77049656197846,3136.4898512737905
7,2728,401.66010899334674,3159.7012876461677
7,2775,403.6789688390219,3404.771611896289
7,2813,405.8556621261746,3685.16571430612
7,2834,405.4074001695931,3878.2903996328064
7,2862,406.39359093280257,4229.425847848889
10,1490,91.0793303171975,6548.314904768895
10,1589,93.50632960766087,5546.7805241461165
10,1707,93.0675915711509,4753.372229308995
10,1770,92.02724172290678,4363.002368694386
10,1826,92.62958286130662,4155.062887688068
10,1883,90.34895712464747,3912.756578604745
10,1924,89.39390132421353,3871.5098149823816
10,1980,83.28224738125259,3837.920182859471
10,2043,70.87766004905058,3801.7662558608877
10,2106,60.170796436845585,3920.7461153658883
10,2169,44.240483703620626,4174.792011394122
10,2225,32.16624446489643,4363.716766057772
10,2288,21.888308638630228,4744.182827024416
10,2379,14.27439977453669,5421.743193830256
10,2442,13.333844512294235,6165.287475709356
14,1490,302.0412108546452,4214.495117573231
14,1510,304.02582336363616,3957.4080892948164
14,1512,303.9682323491642,3938.5039974081033
14,1589,303.6536688392001,3325.212126204865
14,1605,302.3459448002415,3213.9029392250545
14,1707,288.8195912189253,2828.89103614428
14,1748,282.7806234093502,2574.735137303936
14,1770,282.8894910289745,2456.8185015435242
14,1853,277.8442736016397,2101.1997700255074
14,1883,274.4032109396089,1926.3385144813396
14,1924,265.5410974229747,1707.638367910236
14,1980,253.8260472529794,1417.4623751967647
14,2043,236.2330116323157,1242.7488908047621
14,2099,228.81813599155765,1095.98364655351
14,2106,227.37443351038908,1059.584990849283
14,2112,225.32822204689757,1069.5052514723166
14,2162,214.7942784478557,1029.2919976011426
14,2169,213.29155815324734,1006.9466552352219
14,2183,212.24025047801953,1037.1855882491482
14,2190,211.79041671216592,1044.104694608681
14,2225,211.3259556915764,1003.1943732461879
14,2247,207.32403567173733,1048.2056518057766
14,2288,196.34365632496772,1033.9050951153204
14,2310,190.69351888818207,1108.0758505889423
14,2351,181.6113240786609,1144.1243780901953
14,2379,173.42849917503273,1090.4531699675988
14,2409,163.42386339674428,1151.8888970345306
14,2442,150.7208901035424,1138.5949352058824
14,2449,151.60478997692007,1181.515491513473
14,2454,153.15844076069493,1213.5757531555748
14,2498,163.7611911876917,1486.5961481196741
14,2512,168.10776463037158,1560.5263182386573
14,2526,172.20982501601424,1635.6537264398758
14,2596,179.68267415384852,1977.9198270046716
14,2611,181.93375751482728,2019.1287104978826
14,2722,201.98686758201276,2099.5080722829402
14,2726,202.44604155922227,2096.7147143932702
14,2728,202.76821738357725,2098.629380353627
14,2775,209.641923266304,2134.9084214879076
14,2813,215.49064196038765,2136.061324289936
14,2834,217.2114610629249,2146.0509108683805
14,2862,216.04444740016976,2531.885667263184
9,1490,502.29660354272073,5424.161616037441
9,1510,502.41550776140946,5168.603157434794
9,1512,502.39511857912674,5150.942265608087
9,1589,502.338071747954,4617.22018465749
9,1605,503.5509314445131,4502.376071757488
9,1609,503.5535955957451,4502.374895254598
9,1644,504.1398166936214,4569.094384850417
9,1707,501.08868881077177,4722.384580902505
9,1770,497.73051290863555,4785.465041327139
9,1826,491.95955795028027,4995.440442150669
9,1883,488.1860713085348,5203.967360041832
9,2565,452.6183331703086,6605.997772111112
9,2722,439.77017097839575,6653.685575573668
9,2728,439.6859703649292,6679.015591468305
9,2775,438.36287191300227,7081.831529803612
9,2834,435.5597464117443,7908.682262525869
25,1490,-55.221560780085646,4653.589744164025
25,1510,-53.8025654701195,4428.060812656331
25,1512,-53.86419251127381,4413.302509021941
25,1552,-53.56081465623766,4163.200709291699
25,1605,-51.67743215524719,3817.261651552081
25,1748,-28.136005883145966,3199.6369774455266
25,1770,-26.98450791752515,3111.593671305262
25,1826,-18.76374449421193,3034.175698491718
25,1853,-15.590296932368922,3032.7669959522295
25,1883,-13.28706480291093,3064.0400164437533
25,1924,-11.367834955458067,3115.060697187485
25,2043,-5.616988227760306,3073.7110945414947
25,2099,1.5926076832526128,2943.3479616540403
25,2106,2.4865524373396557,2926.378535975287
25,2112,3.546142749625379,2927.1194111370887
25,2169,10.869677567435714,3004.4946032528655
25,2225,12.203124382668193,3053.1848600739486
25,2288,6.9201822960760895,3265.5570054239943
25,2310,8.372990403155713,3382.488720095586
25,2379,11.46182849146071,3817.0931946163837
25,2442,12.388993406691267,4310.881743770578
25,2449,12.56515195690904,4380.107282620084
25,2862,-6.885524449731896,8800.130475767375
8,1490,277.6911544966419,7548.054805967485
8,1553,279.76476696470564,6876.827528478939
8,1605,282.75537994072124,6639.830935748868
8,1826,253.2201431033757,7867.61955213843
8,2247,237.59618552035414,10170.97935743723
26,1490,-178.88392465739346,8765.720228868122
26,1510,-179.14453738018616,8566.705767564223
26,1512,-179.19706366614312,8554.314006316574
26,1644,-179.1687984323426,7922.620420569778
