id,evidence
169,0.5833211542223506
170,0.279481415778147
171,0.469849608285554
172,0.25837827550686376
173,0.5956180483744661
177,0.722170002343289
107,0.8145349591600757
174,0.6589130102545646
180,0.7356427568118036
179,0.6694952596876463
178,0.7473695064775357
175,0.46307137126928083
113,0.8391311142177805
114,0.28023350954492854
111,0.3676771718543803
110,0.5568247368043678
109,0.7508952140270155
108,0.6558072005896401
112,0.7758636254236209
194,0.4610911731111162
193,0.5308562958805534
192,0.7091348000625844
191,0.5266498558221453
189,0.7863731603211451
185,0.3957596422895193
187,0.534802936695314
186,0.46932120780155917
184,0.605425770590003
183,0.39960940013298596
181,0.5445319405281926
188,0.5560322638742268
182,0.41642114002545677
196,0.47467014615657643
195,0.4122657625685603
115,0.7464747470655351
116,0.7946369695594127
117,0.5664534959421406
118,0.16072111964341082
119,0.9436862881184248
207,0.47572882147235057
206,0.619533683523994
204,0.6947521759080636
202,0.6335622986417122
201,0.46048999886995895
198,0.6894463486500235
199,0.4668593352753488
209,0.703549879605547
197,0.6728821231516078
210,0.7632173997296794
211,0.7377715705413854
200,0.7330978467689568
208,0.5557248216146974
203,0.47080710591872055
122,0.18045974006750642
128,0.811242072446028
127,0.5324575913953296
126,0.4675424086046704
125,0.24032502740149733
124,0.8385629723956808
123,0.5366510725648483
121,0.3337076960873875
120,0.629335004061023
224,0.6108625014736844
225,0.5594593807809867
226,0.4823479152746996
227,0.4594646791263285
228,0.48901357984303084
131,0.2574583333641465
230,0.686509615297101
223,0.7638878376712267
231,0.47752337431458824
232,0.8690788386691173
234,0.4935702875883285
229,0.4321127671983911
222,0.5214525879386064
233,0.6768508967552556
221,0.8005858587424362
129,0.7028024365557322
130,0.8064817238238794
244,0.7361926709357565
246,0.3504309868524872
245,0.6070880677644994
243,0.4037357904251082
242,0.4739258169639122
241,0.5693300095927378
240,0.6944853118008838
239,0.30837495812454224
238,0.5970122416102381
236,0.6837420246229704
237,0.759542216298485
132,0.6136492387298416
235,0.44920898032450135
251,0.6572476475695056
253,0.6726637872032823
254,0.545857783896883
255,0.6091598268348657
256,0.3234479578456478
247,0.4130389717095663
248,0.6185775644526563
249,0.6615074535405532
250,0.7210555177299632
252,0.39456673950682397
257,0.8902476916716207
258,0.9798727576462428
259,0.8427106419308165
261,0.3110665023859414
220,0.4999999962173215
212,0.43258286854935213
213,0.7428098221828559
215,0.8715741777772278
216,0.9276264424574245
217,0.40301633804701675
218,0.40508400289718477
219,0.8045834864743069
276,0.7110776371955543
275,0.3314171564812541
274,0.9029198005436692
273,0.5187765495384539
272,0.7785910912018508
271,0.5838358231039339
266,0.7609625292260884
269,0.9045482433091732
268,0.8477088127494808
267,0.9054056025907757
270,0.7192429118861472
265,0.25767836074414957
277,0.2814027776358652
278,0.7744546186389881
284,0.5457886816484382
283,0.9872700136974659
282,0.9446693898578221
280,0.8621325726186058
279,0.9469785364865757
281,0.8438695527156631
366,0.6101578403842295
372,0.13802256254811607
371,0.49301852649149025
373,0.14155095211791957
370,0.5061711865506914
369,0.5070254091225302
368,0.3887651466534351
367,0.3895988085925467
365,0.852020403495638
359,0.47941468927596637
363,0.49180684717358425
362,0.4894904974271236
361,0.5457456551978359
360,0.5447180151764228
378,0.5000000037826782
358,0.5151678409990355
357,0.8826610862146926
356,0.7615874981213435
355,0.3542394027704544
364,0.49267376865275436
374,0.4962971637660837
353,0.6435559469726129
376,0.5000000037826746
377,0.5000000037826309
354,0.672415581233638
375,0.4982382711751726
285,0.21527785575355976
286,0.4889576787067084
287,0.9740940139700794
288,0.6552565993131407
289,0.885146748518693
290,0.6864887228562742
291,0.9683852564978005
293,0.8979870968081034
294,0.07650663116821943
295,0.8079900832451621
292,0.318882940430908
296,0.9614529314698588
297,0.7708978406924549
298,0.4734283165043652
299,0.5584521605086685
301,0.11206978233336509
302,0.8333104680935508
300,0.14331610283830945
307,0.9908884013072341
311,0.7279598521165928
303,0.9610629215944951
304,0.9670645069441441
305,0.8740253764320375
306,0.9914590880997839
308,0.17413141128427628
309,0.48881560619494013
310,0.8064255109911871
312,0.27501011781714135
324,0.9389402545338376
323,0.973600224943017
322,0.8505561627200612
321,0.9314043866588202
320,0.021392924853124978
319,0.7523725844246409
314,0.10674467267576866
317,0.4629531069204592
316,0.432232018866284
315,0.6015406317370294
325,0.8092613553124017
313,0.444096280662512
329,0.3827390822698316
318,0.9979481506634439
326,0.2070800626183766
330,0.6089308813433258
328,0.408746155597311
331,0.5942527651422934
332,0.0028741986831150607
333,0.11239504051282001
334,0.9469077816639544
335,0.8448626498517605
336,0.6513582248363006
337,0.5547261118358691
338,0.5768873680238065
339,0.8682212175900476
340,0.5000000037825656
327,0.9656311564857483
341,0.1983686320913192
343,0.1552365852744093
344,0.7936157890662155
345,0.7879167112262908
346,0.7946131328328659
347,0.8906578554757908
348,0.5410477556811697
349,0.04999851963086425
350,0.37227173176396366
351,0.6784780554669642
352,0.9093604077892645
342,0.47386389528523376
443,0.9880664847006775
451,0.8657744205666269
444,0.15230974019154844
456,0.7303230168113934
452,0.9461723777832227
415,0.4498596996785381
416,0.7255743668562253
418,0.9968195544407735
419,0.7624259132081617
420,0.21623566775478947
421,0.8782074177503497
422,0.4006719220022755
423,0.5000000037826785
424,0.4113525380229821
425,0.8712056563194456
426,0.8106198838482257
428,0.44951942082806173
429,0.7668944659041416
431,0.6520707223544824
432,0.4999999962173683
433,0.7766101207975195
434,0.5000000037826547
435,0.970835489807574
436,0.4999999962173671
437,0.27591165713391386
439,0.6040999324068903
440,0.8454250026151231
441,0.8433518388064916
442,0.8288135349539563
414,0.45310995578246877
430,0.5513409557501081
413,0.2065642639780445
427,0.3859384008818292
411,0.19957636225800948
379,0.9748938604782054
382,0.08652944617768044
383,0.8979193674960364
385,0.9952944618526373
386,0.7990738226400733
387,0.4177264771692298
388,0.8310818762222983
389,0.11205242355774847
390,0.4612965789334054
391,0.7596446053299604
392,0.39326419210803
393,0.9714426416303339
394,0.7669472323189931
380,0.1894380209036354
395,0.9610905958064395
397,0.868544029632672
410,0.5694941119448012
409,0.7863333990678327
407,0.3285556275699842
406,0.7699653251490589
405,0.5000000037825891
396,0.4584636183120998
404,0.16236409283748487
402,0.45969029553971025
401,0.6644924756470505
400,0.8189082525225616
399,0.4150674779738751
412,0.5960562368764522
398,0.19049115457074572
403,0.8825225166390651
381,0.19078249292855765
453,0.9188737909121486
449,0.16843094605063155
446,0.7561998842855597
445,0.2838607804778687
450,0.2034292187560937
448,0.965792685353664
447,0.9672053608752369
454,0.7358854292802255
455,0.035022682987653285
457,0.7561926689772294
459,0.4341544862559106
461,0.7673593621013625
460,0.5938002132327316
458,0.8012749889488708
487,0.940415058119914
488,0.6814946688604009
489,0.563221722039154
490,0.948755187310467
491,0.9866840735919103
492,0.9603008111567628
493,0.9444353354705337
494,0.9654803780434426
495,0.8782480857863001
496,0.7224103560733157
502,0.5913309606590813
498,0.7959112357420662
499,0.9536551734727563
500,0.7143848016070656
501,0.3469127951510789
486,0.8363302559466399
503,0.059874321854473216
504,0.21463135366283217
505,0.4144807928915692
506,0.5675814001224264
497,0.8656915688104808
485,0.962338679179731
471,0.9707533933351159
483,0.735691428634164
484,0.7310152957981394
472,0.8476416278426581
473,0.8369562651759466
474,0.8039373261210642
476,0.7813611489174953
475,0.8390938961111473
478,0.7455879758526063
479,0.8512269639329532
480,0.990756530137537
481,0.9585054947480741
482,0.8537704744656595
477,0.7214025116830903
465,0.4999999962173215
463,0.1198345527250803
464,0.1303821846777275
466,0.4999999962173683
462,0.11801883246839948
468,0.4999999962173927
469,0.8742216430526949
470,0.1369222042614151
467,0.49999999621752267
507,0.9466626694213983
508,0.837910977028208
509,0.9291157309501682
510,0.7903745493125132
511,0.9304259033636354
512,0.9269262794083701
518,0.8481058119427659
517,0.9648445136642467
516,0.5048969381955127
515,0.8427050303239515
513,0.8172855483530274
514,0.9627812830604239
519,0.4451052416140243
520,0.5857519367307767
521,0.5520557989947059
522,0.28447349786003606
523,0.39985498859161217
524,0.48495503900402104
529,0.4911571741377108
530,0.9097799575662149
528,0.8898820593927662
527,0.7074913703929213
526,0.19938835654586085
525,0.9694711154927766
541,0.17746374367515164
540,0.7889158693734704
539,0.8645652587534964
538,0.9656055295627332
537,0.07555226213043478
542,0.36467056330089165
546,0.1561983681995914
549,0.43211453544106426
548,0.11845592597320032
547,0.19552644098992622
545,0.5849200981177995
543,0.3416998678029645
544,0.9076470607255301
536,0.8379446931579235
535,0.646755327433355
531,0.6381437966671352
532,0.9317187751442569
533,0.17158366139343442
534,0.9646559593339913
550,0.4349157222475857
551,0.12153283042913296
552,0.1783648931900104
553,0.4004228194294095
557,0.008160234722674
556,0.5218334660856725
555,0.9461688017094608
554,0.6196406574023254
558,0.9113172875484712
559,0.8415183502882896
560,0.9679101610635503
561,0.42177827102578425
562,0.6094978865506919
563,0.7613457380511204
564,0.8916932946099259
565,0.7990944928682859
566,0.931801307498983
567,0.4999999962173215
577,0.6743490943697389
576,0.8237793213987618
575,0.5109213341294813
574,0.7088200224049741
573,0.4584527176073634
569,0.36579322318731944
571,0.48967761919762975
570,0.7411977792897155
568,0.7554161795909523
572,0.2814255658895158
585,0.6004263152945983
587,0.4065180636183684
586,0.8724120603983615
583,0.42191392909287473
584,0.9243306129793646
581,0.7188329841856459
578,0.48813880024613865
579,0.49514036850750576
582,0.6069767667574912
580,0.7658305947640978
597,0.45488484599918594
596,0.977705857244289
594,0.6381020812771996
593,0.33552974956814774
595,0.8126026214344257
591,0.9223819024025689
590,0.6434900152130543
589,0.8202548946747218
588,0.7928262212135812
592,0.6796023271803726
617,0.857022617447748
613,0.8235259511526812
614,0.8411851424726663
615,0.9865648046060574
616,0.9194161245200595
618,0.9169594147089007
625,0.7057655389839937
620,0.9452674902533178
621,0.7857214789222193
622,0.12666051015742677
624,0.9922555796947747
612,0.8803818153987821
619,0.8264453919325051
623,0.8239477011827334
611,0.6271190721567632
609,0.9593805944424154
610,0.9912304341716697
598,0.8358386007857135
599,0.8663055662227679
601,0.899900640312068
602,0.8856676260735437
600,0.9263821934580787
604,0.8009856222033299
605,0.8516313390051986
606,0.728317946938956
607,0.48939021210747236
608,0.6487364352065387
603,0.7962610446092511
646,0.8701613412563194
642,0.26733614864187605
643,0.9520380296748334
644,0.5263991069232855
645,0.9073683445076197
647,0.5131267417088167
652,0.7731046676537011
653,0.24301740707558742
649,0.28625145826242127
650,0.7849775175825173
651,0.3506905366288827
641,0.3303729022375687
648,0.2816757494457146
640,0.14967415665235695
630,0.33264360438974455
638,0.9121706272645183
626,0.37293547612939815
627,0.4548531248778381
628,0.8391192102988188
629,0.6897360006696985
631,0.41784293133615114
639,0.9646442532324362
633,0.39373833805861314
634,0.6153628932365893
635,0.6108833806241031
636,0.2081113567390107
637,0.7703882159149492
632,0.8368460066193708
670,0.9599319516961824
671,0.9619769372246463
672,0.8110607038053818
673,0.7360742685925677
674,0.9794786194817489
678,0.6531157417113789
677,0.495788958257422
679,0.5582513282041299
680,0.9837631737555175
681,0.14904195154305178
669,0.7672740280229274
675,0.2266180788496059
668,0.8196563483446418
676,0.7471696438780363
666,0.8479165917804469
667,0.8165803043318661
654,0.6999310525115447
656,0.39370246694491606
657,0.4848571721900745
658,0.9797317626712969
659,0.8737513341688729
655,0.48669868558614227
661,0.9227521656675206
662,0.336684577375043
663,0.6903771722216896
665,0.9461533715752449
664,0.4739622215451581
660,0.1170515169678954
710,0.7865201469526942
702,0.9852337736374454
703,0.6918146968477308
704,0.9399767116089315
707,0.9386647834903181
706,0.21978580075919293
708,0.14627317140062
709,0.10847518488247997
713,0.898949081957097
705,0.3899779473767814
714,0.8068490317776285
712,0.666686021668016
711,0.525916571026019
720,0.7510204088266297
719,0.3018071871118405
718,0.8097907739863281
717,0.8700352375073549
716,0.6081892932115913
715,0.9071055574016454
722,0.490596609796983
723,0.16385502368395685
724,0.31545556138946446
721,0.7952332540822514
731,0.8593065662483427
730,0.7008433291056093
725,0.7676306405215232
728,0.5677470208975735
727,0.447480745638399
726,0.6153024807028993
729,0.4225685295863889
732,0.9538261686163614
690,0.5953238178519076
700,0.9016765163095579
682,0.9163122132075796
683,0.9422816017810998
684,0.807945550363355
685,0.8069033111542351
701,0.6892861270365604
687,0.6887018335742379
688,0.5557390262688531
689,0.4646489147119303
686,0.8545384363642338
692,0.9776749865239435
693,0.4423672483433856
694,0.9768856509198866
695,0.9024133188852398
696,0.5701465276010101
697,0.9115455783315063
698,0.5904176734418518
699,0.8045004911461223
691,0.9041271781768672
743,0.8125661089877617
744,0.8303508924170458
745,0.987411255687159
749,0.35881488185322175
747,0.877084356108273
748,0.6372703641550046
746,0.2891136078996896
741,0.5398739784552575
742,0.937875179206235
739,0.9136277394992321
738,0.37835193662078914
737,0.2510001680604069
736,0.669284521919244
735,0.45819138040517826
734,0.9819317071946752
733,0.9645433769483077
740,0.9980384353246511
765,0.3837223880864687
764,0.9932634233950354
763,0.9025326149225403
762,0.9991624627249923
760,0.17802984613414888
759,0.8196371576284626
758,0.7481325274249391
761,0.9774250071770064
756,0.863252829572774
755,0.95724503875315
754,0.1968576649899197
753,0.7941822000041545
752,0.6300793502214761
751,0.27225647060903946
750,0.04279420845942792
757,0.8667016645820553
784,0.9105248028732573
785,0.9206942682515615
786,0.9996684013989534
787,0.9983378345208832
788,0.8402384481313416
789,0.7177421180484186
790,0.9989995177790186
794,0.1913242664527416
792,0.6077798825581416
798,0.8712515360612295
795,0.12059170282962847
796,0.9488598187033866
797,0.44659770315766345
783,0.2087665617904298
791,0.7288033837075981
782,0.9573453650648385
793,0.8613219871171065
780,0.8024160624419789
781,0.0047936962879937305
766,0.08979554039664206
767,0.5392560921514875
769,0.9957956202169069
770,0.6040830211421042
771,0.12114250125106986
772,0.5681400530874643
768,0.3722020578376757
774,0.06463611560866685
775,0.7530636996747075
776,0.7191119846960272
777,0.9264009324731272
778,0.9041911081795921
779,0.9539848860961787
773,0.9824252678532641
809,0.9545641677438783
817,0.9850386860445708
816,0.045926959313808385
815,0.9962644141236981
814,0.99094690561145
812,0.6217717274839171
811,0.5056606484772713
810,0.5799034657594333
808,0.749151171970903
813,0.9697415831323006
806,0.9977678665746792
805,0.05370300163018287
804,0.021545928664248756
803,0.6579602940201624
802,0.8034202549761552
801,0.4222923091761692
800,0.9966620782699787
799,0.9629961604075234
807,0.7665956147170985
833,0.8958443068582905
832,0.4704707253633871
831,0.7837024061556793
830,0.004355688398138618
829,0.0883082853401947
828,0.9938357377097805
827,0.9737488794351506
826,0.6417294827845053
824,0.6233526413935043
823,0.42315714833963397
822,0.9667818847669437
821,0.021707558303576426
820,0.998723042178255
819,0.9272234445183901
818,0.018557193539625944
825,0.994606378710865
847,0.849929369955344
848,0.7217898451187315
849,0.9985000415468569
850,0.9975200900338818
854,0.05069265409279551
852,0.9918582530612985
853,0.774666673377937
937,0.03308415218649229
846,0.4839331102282246
851,0.8817670819956251
845,0.018400504644849477
844,0.04466104598094456
843,0.31106930214212664
842,0.9846088079519664
841,0.24755418097903117
840,0.8599792495770368
839,0.94573715249277
838,0.13178900642033992
868,0.06237680333087216
869,0.5161723168273515
870,0.2226088390784803
871,0.9153062402694122
872,0.9505499770676836
875,0.1352337714704763
874,0.19360123962247122
867,0.4744259615442997
876,0.9896165347582222
877,0.996712917892318
873,0.9947878348673203
866,0.016728039448304692
865,0.00026274973452531693
863,0.981202554081961
862,0.004210548108524017
861,0.7820050407635653
860,0.9682080087946339
859,0.07680927307869263
858,0.8165646599678453
857,0.9993653871985201
856,0.9914461638372993
855,0.9647900651610812
864,0.9976870469470872
888,0.9580376837222092
889,0.9944571740952712
890,0.8153990568773614
891,0.7336013764324678
892,0.9954558010429928
895,0.4303887893156617
894,0.9872201184865055
897,0.99682211056529
896,0.6478282295030331
893,0.2198094186830571
887,0.6995886766888451
881,0.8846990546177453
885,0.9799891452950905
884,0.7609879560062028
883,0.24199739478261434
882,0.7460614276511972
886,0.9868407312681124
880,0.35234950166384466
879,0.989901296964675
878,0.30586344267600213
835,0.5094507697728908
834,0.9307389529960038
836,0.6566187395501016
837,0.3734187627209272
926,0.9950186607765799
921,0.9992594745624915
922,0.05689523724053652
920,0.5814304057736599
923,0.4031555367699014
924,0.9994887101917624
925,0.8298693873860856
927,0.13342405070710336
934,0.6656152930670262
930,0.728633937797101
931,0.6031873685647843
932,0.8556034827826693
933,0.12794028655608072
935,0.29281633192234735
936,0.017549831156199132
919,0.8949562132982802
928,0.8003308062053544
918,0.2174921279441672
929,0.9983156565981325
916,0.9971273071915668
917,0.09272498269845453
899,0.8530758201695299
900,0.06102311106198923
901,0.21963832687368928
902,0.028666332819714004
903,0.8379705564929565
904,0.7139801375631856
905,0.5490185696818255
906,0.9992404342363472
898,0.5511005963464715
908,0.5552805368470211
909,0.9593902136551297
910,0.9792358971880858
911,0.9972546051343413
912,0.06351442627875602
913,0.9897910738175157
914,0.49696461539527886
907,0.019640150883630466
915,0.20055541294458132
1005,0.5034887618981012
966,0.22130860609754463
964,0.9590857428955735
960,0.4999999962173418
962,0.5000000037826573
961,0.49816101362924026
967,0.4973834143221373
963,0.4965112381018988
968,0.10933903318022718
972,0.8711932550513526
970,0.22343485321138276
971,0.8171625355955838
973,0.044286312076156964
974,0.03815367197881009
975,0.039002732274752816
976,0.49136439949352284
977,0.9593831254479016
959,0.4915816714219865
969,0.5529544939328139
958,0.4919124628900119
965,0.3100584303663023
956,0.4999999962174929
957,0.8373916703744965
938,0.31237396883874124
939,0.4981437380033412
941,0.17441187585830475
942,0.49136439949352284
943,0.9617854964895262
944,0.6129541506668821
945,0.7315859650250599
946,0.037271270484838914
940,0.21173965977645282
948,0.7357340013512808
949,0.4925169189130153
950,0.03745999752635609
951,0.2832795292439257
952,0.7037448493080709
953,0.49351055835728463
954,0.4915721382733531
947,0.42443144532463173
955,0.8243222668433443
994,0.8700483212158453
995,0.6671239160900011
996,0.10646150515024833
997,0.9866225432672263
998,0.6827592083766678
1002,0.8734669845581151
1000,0.3324875112746287
1001,0.6067953073821681
1003,0.9619997299405368
1004,0.8345589280782642
993,0.30644147420580864
999,0.6018456058324293
992,0.8328050210136124
985,0.12142981647089496
990,0.8854689559804105
978,0.6144690369923403
979,0.9993708057677533
991,0.18718114984650777
981,0.9288699969098353
982,0.024237388022051862
980,0.948270022611397
984,0.9972509917461564
986,0.24548785468631365
987,0.5316609059265391
988,0.8262044855639347
989,0.842005520618333
983,0.54778841897378
1014,0.16297632957280994
1020,0.9945952632620501
1019,0.8183256898531854
1017,0.6150844138477676
1016,0.08929506974649659
1015,0.9311872583025492
1013,0.49343318158777694
1018,0.7174159014976645
1011,0.29013637460684005
1010,0.9200462407508118
1009,0.9827039236128436
1008,0.4339157459457386
1012,0.355985634895727
1007,0.9864334795062041
1006,0.09224435025215406
1031,0.945679194748607
1030,0.5837883513490925
1029,0.0030542909564698047
1028,0.0912485611221342
1026,0.7690470941679597
1027,0.577376606121068
1024,0.24607820287614512
1023,0.7805027123720866
1022,0.03269533945736108
1021,0.29276008986476043
1025,0.9282400941495809
1094,0.9895909775310652
1101,0.9917141238785038
1100,0.06173368170571058
1099,0.21692842520710928
1098,0.0971181112333757
1097,0.07998783504111671
1096,0.9913139490755372
1095,0.3861657054105295
1093,0.872628928966287
1084,0.9987068144560284
1091,0.948143203493031
1090,0.028367021717552943
1089,0.006205763928054689
1088,0.2024811244047011
1087,0.9712670671286145
1086,0.9931512152995082
1085,0.6679724024865163
1103,0.6999383950230706
1083,0.38207725502719514
1082,0.9864999143651682
1092,0.9645249802824001
1104,0.8285311649779046
1113,0.08344977980172152
1106,0.13302180645703143
1128,0.11587527954283737
1127,0.4215433739302116
1126,0.1502533953003425
1125,0.014579096811535009
1124,0.9962379234323968
1123,0.9983384706169357
1122,0.9958907254813159
1121,0.19650532939431894
1120,0.285121116286641
1119,0.28228679418688096
1105,0.7958455767106527
1118,0.025685728785099993
1116,0.17606249339078517
1115,0.12691106048166487
1114,0.976757264356777
1081,0.5103173317958434
1112,0.9944526998420372
1111,0.9684016207076753
1110,0.2754084350283496
1109,0.4459721742330269
1108,0.034743537601725674
1107,0.3193803708248629
1117,0.9937480820701752
1080,0.9802871653522128
1102,0.04410867845110796
1078,0.3076406842832977
1072,0.26280900114507066
1073,0.9145048123018001
1074,0.686350407435527
1079,0.13944418037875014
1076,0.9929161314033849
1077,0.9637740002981764
1075,0.544690486184706
1161,0.47734312623253605
1153,0.6958759789093774
1160,0.654745301417289
1159,0.28320568263084045
1158,0.9969070973006897
1157,0.8324770544647101
1156,0.9890836748739563
1155,0.9409008310635023
1154,0.8523618398744218
1152,0.9135974656671952
1148,0.46186841056220684
1150,0.9975189191382058
1149,0.855016243969411
1162,0.8402250272712427
1147,0.34291341677969056
1146,0.3211779436290315
1145,0.13846561801976146
1144,0.7558324360834612
1143,0.7553072833049752
1142,0.4010468369048669
1141,0.9567844288006757
1151,0.9956324116013473
1163,0.9914860053005243
1167,0.624454744094998
1165,0.9984158327613137
1188,0.03728590038446796
1187,0.9858310384013941
1186,0.7571798488086724
1185,0.9957620503310122
1184,0.1388793291607911
1183,0.802929949169866
1182,0.9366494868677956
1181,0.8094573605847045
1180,0.06770696781333432
1179,0.07865973674510753
1178,0.984429229784501
1177,0.6755893427331137
1176,0.9701762751473578
1175,0.6660400607040982
1174,0.44104731218744575
1173,0.729105596179557
1172,0.9933879952664973
1171,0.4195349619784171
1170,0.8038056139012429
1169,0.025946547520717483
1168,0.9794172327799318
1140,0.9787393472325818
1166,0.9826516443764701
1164,0.8297808812579585
1139,0.9758888938504395
1135,0.9885073646215695
1137,0.9980931667912941
1191,0.969281801459444
1138,0.12050353752791369
1189,0.08034384503996558
1129,0.22819745276012082
1130,0.5706716588964186
1190,0.9561069888112963
1132,0.8703283803679692
1133,0.7800516103232251
1136,0.9500217728389838
1134,0.992928679714917
1131,0.08001755779460296
1208,0.997904302593493
1207,0.9685907955646195
1206,0.9753091417818095
1205,0.3592800051352056
1204,0.6279357461885897
1203,0.2354086609576921
1202,0.9952322273669563
1200,0.8220859450909641
1199,0.8198061921052164
1198,0.9481763425012352
1197,0.25345208234110655
1196,0.8710409699097468
1195,0.4113564273853821
1194,0.8689798199637266
1193,0.9947703446870542
1192,0.9854424510265741
1201,0.9249562105057275
1209,0.9788456881068514
1211,0.9152246541086764
1212,0.7806355060886079
1230,0.9909638346961117
1229,0.3718470307156706
1228,0.8779747383493159
1227,0.9925621998541312
1226,0.01882125699003577
1225,0.9980738714600783
1224,0.6766557568466487
1223,0.9595031041095214
1222,0.10586913502306912
1221,0.4316571223911008
1220,0.6659761844089471
1219,0.9252284295801062
1218,0.8871884289487781
1217,0.004106863618305284
1216,0.9721537663556649
1215,0.2749091297325428
1213,0.8464659179215284
1210,0.8535620238834657
1214,0.0017412859382653011
1066,0.0024522605425555664
1070,0.056310594338605705
1048,0.15031343281437146
1047,0.996878734415212
1046,0.9929235946458916
1045,0.9168563179345183
1043,0.9714247596289266
1042,0.8297745807425126
1041,0.32264152466451274
1040,0.8309791159666323
1039,0.9933095180522984
1038,0.9058890991768587
1037,0.9996394069446605
1036,0.5144493035380577
1035,0.5640435192124483
1034,0.6529288289231088
1033,0.9883005791852136
1032,0.3623975285531636
1071,0.9895583909536811
1049,0.9688742823749047
1050,0.03441675561028185
1044,0.6668478570863386
1052,0.6983563197331626
1069,0.9378220578473875
1068,0.9898720933376534
1067,0.988553268845238
1051,0.9281972649226071
1065,0.0571111817998611
1064,0.37771350795990677
1063,0.6401776091907567
1061,0.02072089293546179
1062,0.051582918321190094
1059,0.45208692847219756
1058,0.9418693882582366
1057,0.11705646211188167
1056,0.9842291526012502
1055,0.03174746051538924
1054,0.8512192821672406
1053,0.2583808420877911
1060,0.1927653003693138
1250,0.9243676748084055
1247,0.7365327895362472
1248,0.9640567108849555
1249,0.7409942454446748
1251,0.12327781138152213
1258,0.9760706340352217
1253,0.1703784812908533
1254,0.49398949218807575
1255,0.017814850030667413
1256,0.9970188299956687
1257,0.3445634397820254
1246,0.05462527090366552
1252,0.9987968114988519
1245,0.19697581935538197
1239,0.2578375685571661
1243,0.5386099203551924
1244,0.4597309719552394
1231,0.8677746607385546
1232,0.9759606421998669
1233,0.9970653917358262
1235,0.9281114057689731
1234,0.02612879583505463
1237,0.9877016935648578
1238,0.46618259392089245
1240,0.9949196781684749
1241,0.9374227055502274
1242,0.016483786520881283
1236,0.5913732902361971
1310,0.45902962379895357
1307,0.11942169705073502
1309,0.8447923311284447
1311,0.00579857919524321
1308,0.2621647248696681
1313,0.8784781607476899
1314,0.20111753059114332
1315,0.7923012544247111
1312,0.9035342644673099
