id,black_mean,black_variance,white_mean,white_variance,evidence
0,0.0,60235.272498719016,0.0,60235.272498719016,0.465158142877899
1,100.92533896808688,45462.07622189796,-100.92533896808679,45462.07622189795,0.308319200099189
2,0.0,60235.272498719016,0.0,60235.272498719016,0.4912786975357506
3,93.99644600666457,45690.60222221005,-93.99644600666456,45690.60222221004,0.6798882264089214
4,0.0,60235.272498719016,-93.99644600666456,35730.83415741927,0.40415481831976585
22,0.0,60235.272498719016,0.0,60235.272498719016,0.482561724956257
23,0.0,60235.272498719016,0.0,60235.272498719016,0.5261465643752885
24,0.0,60235.272498719016,0.0,60235.272498719016,0.5261465643752885
25,0.0,40283.0698366496,0.0,60235.272498719016,0.5091915765646827
27,0.0,40283.0698366496,0.0,40227.86107540813,0.5292390698784847
28,0.0,40194.66239409345,0.0,40227.86107540813,0.5097573395410103
30,0.0,40194.66239409345,0.0,60235.272498719016,0.5275610435803335
21,0.0,40283.0698366496,0.0,60235.272498719016,0.47244573756685004
31,0.0,40283.0698366496,0.0,60235.272498719016,0.5091915765646827
32,0.0,40227.861075408124,0.0,40227.86107540813,0.5195064394182689
33,0.0,40283.0698366496,0.0,40283.0698366496,0.5292339577681804
34,0.0,40227.86107540813,0.0,40283.0698366496,0.4707609301215153
29,0.0,40227.86107540813,0.0,40194.66239409345,0.4902426604589897
20,0.0,60235.272498719016,0.0,40283.0698366496,0.5091915765646827
26,0.0,60235.272498719016,0.0,40227.86107540813,0.5275584965106888
18,0.0,60235.272498719016,0.0,40194.662394093444,0.4908061577245474
19,0.0,40283.0698366496,0.0,40283.0698366496,0.4902471072550384
5,0.0,40283.0698366496,0.0,60235.272498719016,0.5091915765646827
6,0.0,60235.272498719016,0.0,60235.272498719016,0.517438275043743
7,0.0,40227.861075408124,0.0,60235.272498719016,0.5183808684943496
9,0.0,40283.0698366496,0.0,40227.86107540813,0.5292390698784847
10,0.0,40227.86107540813,0.0,40194.66239409345,0.4902426604589897
11,0.0,40227.86107540813,0.0,40194.662394093444,0.5292472620216527
8,0.0,40227.86107540813,0.0,40283.0698366496,0.49024539859164085
13,0.0,40194.662394093444,0.0,40283.0698366496,0.5097556293407174
14,0.0,40194.66239409345,0.0,40227.861075408124,0.5292472620216527
15,0.0,40283.0698366496,0.0,40227.86107540813,0.5097546014083592
16,0.0,40227.86107540813,0.0,40194.66239409345,0.4902426604589897
17,0.0,40227.86107540813,0.0,40283.0698366496,0.5292390698784847
12,0.0,40227.861075408124,0.0,40283.0698366496,0.5195030236490162
57,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213024642494
63,253.24761695070413,38610.042411142414,100.3214727586777,28404.991343451846,0.33874638140680824
58,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213024642494
59,-229.91177949824709,40524.801091849564,-95.78710781913728,28960.00066032153,0.3765977418439741
60,0.0,60235.272498719016,0.0,60235.272498719016,0.4912786975357506
61,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213024642494
62,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213024642494
64,82.15810320325706,46262.92441467933,80.90301828225086,27967.095689836162,0.48879533509963724
72,0.0,40194.662394093444,0.0,40194.66239409345,0.5097583683982803
66,0.0,40194.662394093444,-29.857103106438007,18756.791584952218,0.5417967305225022
67,-104.16499283877717,9332.525878163648,213.0815090008898,19303.345071409865,0.817706762580537
68,-229.91177949824709,31656.237241086288,0.0,40194.66239409345,0.29070974881409933
69,105.71765164477334,45346.965271077206,0.0,40194.66239409345,0.6096304459528351
70,0.0,40194.662394093444,0.0,60235.272498719016,0.4908061577245474
71,-213.16421221130054,40584.07567287182,0.0,40194.66239409345,0.3102521428581954
