player,day,mean,variance
2,1,-30.76993316592636,31.975805785103564
2,3,-30.844571583342365,31598.93225618229
1,1,30.769933165926393,31.975805785103564
1,3,30.8445715833424,31598.93225618229
3,4,-35.58177401128732,15.994313517840713
3,5,-35.57038225520918,27893.135293343705
4,4,173.5291016721583,15.99517288749601
4,5,173.55083342282654,40220.61788689765
5,5,-130.7974625747138,45269.35912385483
23,1490,-116.27858780479069,6208.937658505383
23,1605,-118.1244195704006,5164.097558540724
23,1723,-119.37975414323074,4745.310689059592
23,1809,-122.06020345205613,4542.596801303948
23,1853,-125.2435536251241,4481.158684761668
23,1980,-137.42954710688053,4414.7887738928475
23,2106,-139.52181680281774,4263.878879905961
23,2169,-140.131303671885,4035.7573276729945
23,2190,-138.3726278587141,3990.149038799939
23,2225,-136.5594038617399,3916.8608481985616
23,2288,-140.76741589675981,3914.5312819629103
23,2310,-144.08092728245603,3944.3157774783194
23,2409,-154.8469450667113,3989.772794741372
23,2442,-158.0963467053884,4035.4605087492346
23,2454,-159.1138398363479,4050.0897757318644
23,2498,-158.54551779950324,4305.715532559938
23,2526,-159.56880349072102,4474.130595955741
23,2726,-163.31222115889298,5275.750812026161
23,2775,-165.29086550220282,5525.896500960278
23,2834,-166.91251703851566,5997.773609434706
23,2862,-165.12077288519137,6292.372048829629
18,1490,49.229403600010194,2950.135591193565
18,1510,47.96898674006886,2815.271783693332
18,1512,47.74531274444122,2803.275940355419
18,1589,33.41581061238224,2332.61349694052
18,1605,31.985322175515403,2262.751732023123
18,1644,29.33163483961791,2184.8259064955364
18,1707,32.5966397589935,2018.4469242009739
18,1721,34.08906243629245,1982.2410194634565
18,1748,35.06909928947556,1918.2926534095893
18,1770,34.76775851944303,1862.8658588576845
18,1826,31.744388808070592,1879.677310397831
18,1853,31.38746946890089,1893.1766913319746
18,1883,29.886075846970435,1888.24573419733
18,1924,30.37203532792578,1849.4064363986756
18,1980,36.71564796361534,1819.3273518223298
18,2043,40.209535928657836,1783.9390126638616
18,2099,33.134284029081925,1715.5653966879327
18,2106,32.14921292286068,1698.5826996689527
18,2112,30.99213579083041,1703.7619806817088
18,2162,22.573503940895435,1716.1506951378901
18,2169,21.660315201638294,1712.2897415816317
18,2190,22.473089535103444,1729.085198836174
18,2225,21.645944770215877,1713.3895192869131
18,2288,22.76481483931526,1701.7900543228852
18,2310,23.429015254575404,1698.7937856290255
18,2351,25.840146009849438,1658.6546633289038
18,2379,28.293245594812504,1596.88838136221
18,2442,27.51072264154656,1595.7863678897916
18,2449,26.89034456783414,1632.2013808080296
18,2498,22.232420747242866,1847.0425261935188
18,2512,20.187365093677364,1921.22902183201
18,2526,17.548647743255373,2002.3307648908456
18,2596,11.68090571360008,2396.355216746804
18,2611,8.679058366355063,2466.7572445196315
18,2722,-14.801355884129897,3019.295055590656
18,2775,-20.765751373531792,3235.5583315874665
18,2813,-24.10863872743692,3419.6881691347107
18,2834,-25.401650120821305,3550.955664827479
18,2862,-22.771592207503147,3926.1562871543365
