id,black_mean,black_variance,white_mean,white_variance,evidence
0,0.0,60235.272498719016,0.0,60235.272498719016,0.6201522979868261
1,62.652994774704965,47775.47942098235,-62.65299477470483,47775.479420982345,0.3938577120553185
2,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213100296062
3,89.48961999406536,45880.48577940014,-89.48961999406536,45880.48577940012,0.6549323896234323
4,0.0,60235.272498719016,-89.48961999406536,35188.87106945953,0.4263145859692714
22,0.0,60235.272498719016,0.0,60235.272498719016,0.5694074859215195
23,0.0,60235.272498719016,0.0,60235.272498719016,0.405012039094935
24,0.0,60235.272498719016,0.0,60235.272498719016,0.405012039094935
25,0.0,41480.213430022704,0.0,60235.272498719016,0.49083892333524975
27,0.0,41480.213430022704,0.0,40880.342823188446,0.3946445429980283
28,0.0,40194.662394093444,0.0,40880.342823188446,0.4902628036262176
30,0.0,40194.662394093444,0.0,60235.272498719016,0.3999840513785271
21,0.0,41480.213430022704,0.0,60235.272498719016,0.5996678970876375
31,0.0,41480.213430022704,0.0,60235.272498719016,0.49083892333524975
32,0.0,40880.34282318844,0.0,40880.342823188446,0.4227811092221022
33,0.0,41480.213430022704,0.0,41480.213430022704,0.39483660595528447
34,0.0,40880.342823188446,0.0,41480.213430022704,0.6053554570019717
29,0.0,40880.342823188446,0.0,40194.662394093444,0.5097371963737825
20,0.0,60235.272498719016,0.0,41480.213430022704,0.49083892333524975
26,0.0,60235.272498719016,0.0,40880.342823188446,0.4001701700872796
18,0.0,60235.272498719016,0.0,40194.66239409345,0.5091938498407159
19,0.0,41480.213430022704,0.0,41480.213430022704,0.5096797087320772
5,0.0,41480.213430022704,0.0,60235.272498719016,0.49083892333524975
6,0.0,60235.272498719016,0.0,60235.272498719016,0.43059251407848054
7,0.0,40880.34282318844,0.0,60235.272498719016,0.4270152613838102
9,0.0,41480.213430022704,0.0,40880.342823188446,0.3946445429980283
10,0.0,40880.342823188446,0.0,40194.662394093444,0.5097371963737825
11,0.0,40880.342823188446,0.0,40194.66239409345,0.3942291442333562
8,0.0,40880.342823188446,0.0,41480.213430022704,0.509697881207963
13,0.0,40194.66239409345,0.0,41480.213430022704,0.49028121245912704
14,0.0,40194.662394093444,0.0,40880.34282318844,0.3942291442333562
15,0.0,41480.213430022704,0.0,40880.342823188446,0.490302118792037
16,0.0,40880.342823188446,0.0,40194.662394093444,0.5097371963737825
17,0.0,40880.342823188446,0.0,41480.213430022704,0.3946445429980283
12,0.0,40880.34282318844,0.0,41480.213430022704,0.4229243129717213
57,0.0,60235.272498719016,0.0,60235.272498719016,0.49127868997039376
63,290.52796772090255,38387.12077587077,132.3312237620677,27765.998318119466,0.35213447419827393
58,0.0,60235.272498719016,0.0,60235.272498719016,0.49127868997039376
59,-312.26286227014094,42837.374241847116,-155.23067923397684,29110.312499947544,0.3375248252364462
60,0.0,60235.272498719016,0.0,60235.272498719016,0.5087213100296062
61,0.0,60235.272498719016,0.0,60235.272498719016,0.49127868997039376
62,0.0,60235.272498719016,0.0,60235.272498719016,0.49127868997039376
64,92.73553538590828,45740.37323291098,70.07307280359306,27795.584776920077,0.48736558128698926
72,0.0,40194.66239409345,0.0,40194.662394093444,0.49024162403676513
66,0.0,40194.66239409345,33.12748914461511,18887.946484152824,0.45481110089858123
67,-100.68711895951283,8884.762588337497,208.55103301973233,19182.14357653104,0.8272027020537291
68,-312.26286227014094,33518.56296218567,0.0,40194.662394093444,0.21189768527803696
69,139.42056521814305,45431.3810455481,0.0,40194.662394093444,0.6221676489231277
70,0.0,40194.66239409345,0.0,60235.272498719016,0.5091938498407159
71,-274.135230141213,41605.27369846919,0.0,40194.662394093444,0.2455290127070408
73,0.0,40194.66239409345,-155.23067923397684,24605.224131052262,0.6457116558361736
56,-100.68711895951283,8881.13793794839,70.07307280359305,22792.63530731827,0.7025808005181733
65,0.0,40194.66239409345,-16.606516749902404,21739.027537754086,0.5068652179720826
55,290.52796772090255,30477.799359786368,33.12748914461511,16596.741439094796,0.7510844089666524
44,290.52796772090255,30477.799359786368,0.0,40194.66239409345,0.7594267271344646
53,92.73553538590828,33314.460973375186,-100.68711895951283,8881.13793794839,0.3034051714060564
35,290.52796772090255,30477.799359786368,0.0,40194.662394093444,0.7594267271344646
36,0.0,40194.66239409345,70.07307280359305,22792.63530731827,0.5822576230387009
54,0.0,40194.662394093444,-16.606516749902397,18640.27676911385,0.4930555840707326
38,139.42056521814305,34336.35000656393,0.0,40194.66239409345,0.626390720813909
39,0.0,40194.662394093444,0.0,40194.662394093444,0.49024162403676513
40,-155.23067923397684,24605.224131052262,0.0,40194.66239409345,0.6645900569986288
41,0.0,40194.66239409345,132.3312237620677,23484.841362862808,0.6434860539247744
42,92.73553538590828,33314.460973375186,208.55103301973233,18104.401888054654,0.6332960830628804
43,-312.26286227014094,33518.56296218567,-16.606516749902397,18640.27676911385,0.7933775478186551
37,0.0,40194.662394093444,33.12748914461511,16596.741439094796,0.5455798106961611
45,0.0,40194.662394093444,70.07307280359305,22792.63530731827,0.5822576230387009
46,0.0,40194.66239409345,0.0,40194.66239409345,0.49024162403676513
47,0.0,40194.66239409345,0.0,40194.662394093444,0.49024162403676513
48,0.0,40194.66239409345,208.55103301973233,18104.401888054654,0.28283094814377097
49,-312.26286227014094,33518.56296218567,0.0,40194.662394093444,0.21189768527803696
50,139.42056521814305,34336.35000656393,0.0,40194.662394093444,0.626390720813909
51,-274.135230141213,35202.10121070028,-155.23067923397684,24605.224131052262,0.6322872597828235
52,33.12748914461511,16596.741439094796,132.3312237620677,23484.841362862808,0.37822084213829504
92,75.91046785047241,21911.412943809,0.0,60235.272498719016,0.5636792704360153
93,75.91046785047241,18657.41584557856,-86.77144509977273,25004.526101050054,0.6650560964606469
95,-86.77144509977275,21347.15307911986,-50.31273228175385,7853.083361869277,0.444670692334185
96,205.56296463133114,14051.206481710593,0.0,60235.272498719016,0.6867649737792848
97,205.56296463133114,12958.693366223555,0.0,40659.23272302942,0.6997343405187644
98,224.68130246351123,20532.984045209458,31.648231044083463,15751.266038182011,0.7009244317830019
102,235.48345508014825,38967.441114585985,0.0,43994.43255843793,0.7072995294901252
100,-207.5149607076896,17405.334834464284,235.48345508014825,31991.987128098448,0.1131343929282852
101,235.48345508014825,31991.987128098448,-275.93998926615797,25089.545107314665,0.9028914134118133
91,75.91046785047241,18657.41584557856,-275.93998926615797,24097.719764320238,0.8280216342187704
103,-50.31273228175385,7407.807225339731,0.0,43994.43255843793,0.4350619684467644
104,-50.31273228175385,7407.807225339731,31.64823104408347,14338.262221960002,0.3874112332158461
105,31.64823104408347,14338.262221960002,-275.93998926615797,24097.719764320238,0.8000690763418217
99,224.68130246351123,18177.997287337916,0.0,43994.43255843793,0.7110683360342226
90,76.0848555715889,12993.824161151939,-128.8003810719288,16993.59419220976,0.7181948577241947
94,-86.77144509977275,21347.15307911986,-128.8003810719288,15406.181704661869,0.5368495478269444
88,76.0848555715889,12056.256997716671,224.68130246351123,18177.997287337916,0.3189960423971803
75,200.14719087863284,17787.815008047768,0.0,60235.272498719016,0.6799685956033307
76,200.14719087863284,16031.771335591195,235.48345508014825,31991.987128098448,0.4504115105719638
77,200.14719087863284,16031.771335591195,289.22650793030704,20630.513438581507,0.3874884441587906
78,0.0,60235.272498719016,31.64823104408347,14338.262221960002,0.4586589109453224
79,0.0,40374.881430563575,75.91046785047241,18657.41584557856,0.41058112079637243
80,0.0,40374.881430563575,76.0848555715889,12056.256997716671,0.4081447876787777
81,0.0,40374.881430563575,224.68130246351123,18177.997287337916,0.2689954774190943
74,200.14719087863284,16031.771335591195,205.56296463133114,12958.693366223555,0.4815617455599618
83,289.22650793030704,17833.137350664943,-50.31273228175385,7407.807225339731,0.8377119608638104
84,289.22650793030704,17833.137350664943,-207.5149607076896,16806.74296204656,0.9142458498100762
89,76.0848555715889,12056.256997716671,0.0,40659.23272302942,0.5707181316148702
85,0.0,43807.26212774634,-128.8003810719288,15406.181704661869,0.6225505683063555
86,0.0,43807.26212774634,205.56296463133114,12958.693366223555,0.2843760547384971
87,0.0,43807.26212774634,-207.5149607076896,16806.74296204656,0.6967959002591196
82,289.22650793030704,17833.137350664943,-86.77144509977275,21347.15307911986,0.8474301344820059
106,31.146928841512782,25553.73025653233,-202.47463342282305,14028.995302035712,0.7366506699943044
113,121.11280837896587,35048.13851535106,-35.699344076595956,26315.73581481054,0.35104335565424205
112,121.11280837896587,28791.504228898302,-56.8356322781864,11604.22812495921,0.6826937001733803
111,-35.69934407659595,22711.863383250333,147.4402914712776,10646.691799518858,0.7133942434781371
110,-56.83563227818639,11336.312027633814,72.6644541397081,19535.28065949236,0.3398019381150442
108,72.66445413970808,17655.491865281558,121.11280837896587,28791.504228898302,0.5642269137742677
107,-35.69934407659595,22711.863383250333,-56.83563227818639,11336.312027633814,0.5129946525510691
109,147.4402914712776,10561.919464606532,121.11280837896587,28791.504228898302,0.5185848348844512
124,-192.51896724723457,14315.897013859443,-65.84998785301815,6496.883076281848,0.4791730908814143
131,75.6090923468357,33227.67255376481,193.22680840847224,9875.589029052762,0.6396411269828495
130,-192.51896724723457,13771.127925404337,-65.84998785301815,7263.054766678457,0.47919907629571296
129,164.70095726409065,9993.923842465267,193.22680840847224,9711.355433306135,0.3987903043095694
128,172.19735395864134,12734.592011653624,164.70095726409068,10313.795234585748,0.4969090033554699
127,-65.84998785301815,7263.054766678457,75.60909234683568,27763.122124758014,0.5364888246739443
126,164.70095726409068,10313.795234585748,75.60909234683568,27763.122124758014,0.3144156523162992
123,-65.84998785301815,7263.054766678457,172.19735395864134,12513.08390369567,0.7793027410341891
125,164.70095726409068,10313.795234585748,75.60909234683568,27763.122124758014,0.6855843476837008
121,-65.84998785301815,7263.054766678457,164.70095726409068,10313.795234585748,0.2248041507468301
120,-48.30476117374028,49429.94919125044,0.0,60235.272498719016,0.5283962492900417
122,164.70095726409068,10313.795234585748,172.19735395864134,12513.08390369567,0.5216157709138356
119,-48.30476117374028,35905.00301727522,-65.84998785301815,7263.054766678457,0.5084474427765534
118,-65.84998785301815,7263.054766678457,347.5538205062391,16272.078567797953,0.8205666305597703
117,164.70095726409068,10313.795234585748,347.5538205062391,16299.277411388899,0.41256271800253336
